year,sector,sector_order,row_type,nominal_value_added_millions,share_of_value_added_percent,hours_millions,share_of_hours_percent,measurable_group,va_source,hours_source,classification_note,source_note
1992,Information,9,sector,300060.0,4.521890786602312,4973.089,2.2595287125460795,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,"Finance, insurance, real estate, rental, and leasing",10,sector,1.192701e6,17.97395075342053,13241.666000000001,6.016366191907122,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,Professional and business services,11,service_detail,576614.0,8.68954720397889,23213.906,10.547264916703826,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,"Educational services, health care, and social assistance",12,service_detail,449814.0,6.778676872241327,21092.408000000003,9.58335985797492,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,219369.0,3.3058810236824723,14627.371000000001,6.645962853985493,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,"Other services, except government",14,service_detail,166248.0,2.505349928317874,10060.833999999999,4.571151510692816,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,Services,15,services_total,1.412045e6,21.279455028220564,68994.519,31.347739139357053,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,Government,16,sector,1.07317375e6,16.172680439073698,32998.999,14.993133186592754,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1992,Total,17,total,6.63571975e6,100.0,220094.083,100.0,Total,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,"Agriculture, forestry, fishing, and hunting",1,sector,90517.0,1.2960116753732511,7247.2970000000005,3.2131244712743703,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Mining,2,sector,74595.0,1.0680423668975736,1380.097,0.6118727359224198,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Utilities,3,sector,164969.0,2.362006585223216,1416.903,0.6281908555316649,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Construction,4,sector,252772.0,3.619159530336262,12739.433,5.648089752974145,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Manufacturing,5,sector,1.127393e6,16.141879323597507,34160.51899999999,15.145232705425629,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Wholesale trade,6,sector,403666.0,5.779641934125289,10830.443,4.801729725998837,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Retail trade,7,sector,463910.0,6.642208384307974,24603.167,10.907934083362395,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Transportation and warehousing,8,sector,209188.0,2.995128985140688,9370.049000000003,4.1542569235040245,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Information,9,sector,323049.0,4.625377285124931,5111.43,2.266177419830587,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,"Finance, insurance, real estate, rental, and leasing",10,sector,1.256276e6,17.9872108387508,13693.793,6.07120991355338,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Professional and business services,11,service_detail,611067.0,8.749184865111596,24318.608,10.781773462868799,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,"Educational services, health care, and social assistance",12,service_detail,482058.0,6.902049296895375,21692.754,9.61758828522344,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,232637.0,3.33086898730412,15282.312,6.77548755968604,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,"Other services, except government",14,service_detail,178751.0,2.559335627392026,10342.339,4.585326437030978,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Services,15,services_total,1.504513e6,21.541438776703117,71636.013,31.76017574480926,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Government,16,sector,1.1134255e6,15.941894314419388,33363.805,14.79200566781328,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1993,Total,17,total,6.9842735e6,100.0,225552.94900000002,100.0,Total,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,"Agriculture, forestry, fishing, and hunting",1,sector,105344.0,1.4173004421748259,6836.924,2.9473155433510536,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Mining,2,sector,76344.0,1.0271338183227796,1387.641,0.5981953123789586,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Utilities,3,sector,172591.0,2.3220430268016723,1375.949,0.5931550320814358,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Construction,4,sector,280540.0,3.7743911950156215,13310.851999999999,5.7381478856347465,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Manufacturing,5,sector,1.197715e6,16.114083375412186,35070.095,15.118295318230548,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Wholesale trade,6,sector,444566.0,5.981200527565819,11190.412,4.824051755453497,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Retail trade,7,sector,502659.0,6.76278499927054,25306.153,10.909177589120471,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Transportation and warehousing,8,sector,227210.0,3.0568882277732206,9906.390999999998,4.270525776330551,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Information,9,sector,343210.0,4.617554723181406,5285.433999999999,2.278486901647017,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,"Finance, insurance, real estate, rental, and leasing",10,sector,1.319232e6,17.748975707502844,13907.762999999999,5.995469024248722,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Professional and business services,11,service_detail,649202.0,8.734377673724001,25631.186999999998,11.049295829474987,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,"Educational services, health care, and social assistance",12,service_detail,509884.0,6.8599903046957476,22693.428,9.782863328057765,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,244642.0,3.2914187307728366,15857.309,6.835894810505506,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,"Other services, except government",14,service_detail,191573.0,2.5774272631451045,10402.625999999998,4.48444670460982,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Services,15,services_total,1.595301e6,21.46321397233769,74584.55,32.15250067264808,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Government,16,sector,1.168009875e6,15.714429984641393,33809.062,14.574679188874915,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1994,Total,17,total,7.432721875e6,100.0,231971.226,99.99999999999999,Total,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,"Agriculture, forestry, fishing, and hunting",1,sector,90656.0,1.1541250582250935,7116.955,3.0064651660450963,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Mining,2,sector,76930.0,0.9793818470841029,1333.674,0.5633932522911874,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Utilities,3,sector,176127.0,2.242240823883814,1332.201,0.5627710025805198,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Construction,4,sector,297199.0,3.7835864496496594,13552.994999999999,5.725286637766202,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Manufacturing,5,sector,1.265459e6,16.110328517213073,35267.804000000004,14.898425549818135,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Wholesale trade,6,sector,461872.0,5.880008481430246,11546.471,4.877656645608956,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Retail trade,7,sector,528165.0,6.723972614911936,25784.588,10.89236417018576,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Transportation and warehousing,8,sector,234550.0,2.9860134178288877,10258.174,4.333432317364588,Griliches measurable sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Information,9,sector,360513.0,4.589625475599002,5524.817999999999,2.3338875777265606,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,"Finance, insurance, real estate, rental, and leasing",10,sector,1.407408e6,17.91745543534308,13943.945,5.89043838548209,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Professional and business services,11,service_detail,698482.0,8.892247384830345,26857.748,11.345706668149138,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,"Educational services, health care, and social assistance",12,service_detail,528990.0,6.734475539958659,23480.839,9.919175338752764,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,257889.0,3.283137984696116,16135.019999999999,6.816029549637583,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,"Other services, except government",14,service_detail,201912.0,2.5705049721622957,10572.867,4.466370286270985,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
1995,Services,15,services_total,1.687273e6,21.480365881647415,77046.474,32.54728184281047,Other sectors,BEA-BLS historical KLEMS 1963-2016 sheet; nominal VA = go. - ii.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
